order_id,order_date,product,category,region,channel,quantity,unit_price,revenue,cost,customer_rating
ORD-10252,03/05/2025,"Vista Monitor 27""",Electronics,East,Retail,2,$264.29,528.58,357.22,3
ORD-12025,02/27/2026,Terra Ceramic Planter,Home & Living,South,Online,1,$27.26,27.26,18.33,4
ORD-11979,02/19/2026,Lumen LED Strip,Electronics,North,Retail,2,$25.03,50.06,36.45,4
ORD-10207,02/24/2025,Nimbus Office Chair,Furniture,East,Retail,2,$184.31,368.62,256.78,4
ORD-11885,02/02/2026,Nimbus Office Chair,Furniture,North,Partner,3,$188.30,564.9,343.38,4
ORD-11978,02/19/2026,Lumen LED Strip,Electronics,South,Online,1,$25.25,25.25,16.5,5
ORD-11088,09/15/2025,Aurora Desk Lamp,Home & Living,North,Online,4,$41.08,164.32,92.8,4
ORD-11414,11/16/2025,Echo Mechanical Keyboard,Electronics,West,Online,1,$88.33,88.33,61.56,5
ORD-12315,04/26/2026,Halo Desk Organizer,Home & Living,North,Online,1,$20.21,20.21,14.62,5
ORD-11176,10/04/2025,"Vista Monitor 27""",Electronics,West,Partner,1,$275.85,275.85,172.17,4
ORD-10087,01/25/2025,"Vista Monitor 27""",Electronics,West,Online,1,$285.51,285.51,185.06,4
ORD-10874,07/29/2025,Pulse Wireless Mouse,Electronics,East,Online,3,$36.87,110.61,67.56,1
ORD-11482,11/26/2025,Aurora Desk Lamp,Home & Living,East,Online,1,$45.21,45.21,31.18,2
ORD-10499,05/04/2025,"Vista Monitor 27""",Electronics,West,Retail,2,$286.66,573.32,419.31,3
ORD-12263,04/16/2026,Echo Mechanical Keyboard,Electronics,North,Partner,1,$92.17,92.17,67.88,5
ORD-10716,06/23/2025,Aurora Desk Lamp,Home & Living,South,Retail,3,$43.28,129.84,94.88,2
ORD-12537,06/06/2026,Zephyr Standing Desk,Furniture,East,Online,2,$416.72,833.44,614.6,3
ORD-11324,11/02/2025,Zephyr Standing Desk,Furniture,West,Retail,3,$468.13,1404.39,859.36,2
ORD-10276,03/11/2025,"Vista Monitor 27""",Electronics,West,Retail,3,$290.49,871.47,619.09,5
ORD-11956,02/15/2026,Terra Ceramic Planter,Home & Living,West,Online,2,$27.28,54.56,37.46,5
ORD-12342,05/02/2026,"Vista Monitor 27""",Electronics,West,Retail,2,$280.98,561.96,367.17,5
ORD-11175,10/04/2025,Cove Bookshelf,Furniture,East,Partner,2,$135.02,270.04,168.81,4
ORD-12230,04/10/2026,Lumen LED Strip,Electronics,East,Retail,1,$24.17,24.17,14.78,3
ORD-11788,01/13/2026,Pulse Wireless Mouse,Electronics,West,Partner,2,$34.05,68.1,45.22,3
ORD-10510,05/08/2025,Nimbus Office Chair,Furniture,East,Retail,1,$186.97,186.97,130.01,5
ORD-10022,01/08/2025,Lumen LED Strip,Electronics,East,Online,1,$24.82,24.82,15.63,5
ORD-11655,12/21/2025,Lumen LED Strip,Electronics,West,Online,2,$23.32,46.64,28.38,5
ORD-11198,10/08/2025,Lumen LED Strip,Electronics,West,Retail,3,$22.94,68.82,47.98,5
ORD-10494,05/03/2025,Nimbus Office Chair,Furniture,South,Online,1,$194.74,194.74,123.34,5
ORD-11807,01/17/2026,Pulse Wireless Mouse,Electronics,North,Online,3,$34.64,103.92,58.87,
ORD-10250,03/05/2025,Echo Mechanical Keyboard,Electronics,East,Retail,4,$91.48,365.92,272.97,1
ORD-10249,03/05/2025,Halo Desk Organizer,Home & Living,North,Retail,1,$19.10,19.1,13.21,4
ORD-11621,12/16/2025,Zephyr Standing Desk,Furniture,East,Partner,1,$440.67,440.67,282.44,5
ORD-11529,12/03/2025,Nimbus Office Chair,Furniture,North,Retail,2,$183.77,367.54,239.42,5
ORD-12196,04/03/2026,Halo Desk Organizer,Home & Living,East,Online,1,$19.68,19.68,11.03,1
ORD-10809,07/15/2025,Cove Bookshelf,Furniture,West,Retail,3,$122.62,367.86,253.52,
ORD-12591,06/14/2026,Lumen LED Strip,Electronics,North,Retail,1,$23.97,23.97,13.93,5
ORD-12303,04/23/2026,"Vista Monitor 27""",Electronics,North,Partner,1,$266.45,266.45,189.62,5
ORD-11908,02/06/2026,"Vista Monitor 27""",Electronics,North,Online,1,$258.57,258.57,153.54,
ORD-10653,06/08/2025,Halo Desk Organizer,Home & Living,East,Online,2,$19.86,39.72,25.62,2
ORD-11992,02/21/2026,Zephyr Standing Desk,Furniture,East,Online,3,$483.39,1450.17,875.82,5
ORD-12504,05/31/2026,Lumen LED Strip,Electronics,North,Retail,1,$25.80,25.8,18.18,5
ORD-10025,01/08/2025,Pulse Wireless Mouse,Electronics,East,Online,1,$32.94,32.94,24.28,5
ORD-11534,12/04/2025,Terra Ceramic Planter,Home & Living,North,Online,2,$26.06,52.12,34.48,5
ORD-10952,08/16/2025,Zephyr Standing Desk,Furniture,East,Online,4,$481.13,1924.52,1103.65,5
ORD-11479,11/26/2025,Cove Bookshelf,Furniture,East,Online,1,$129.55,129.55,78.18,1
ORD-11546,12/05/2025,Cove Bookshelf,Furniture,North,Retail,2,$129.74,259.48,187.33,4
ORD-12584,06/13/2026,Echo Mechanical Keyboard,Electronics,East,Retail,1,$92.92,92.92,54.38,3
ORD-11696,12/27/2025,Halo Desk Organizer,Home & Living,East,Partner,1,$17.62,,12.01,5
ORD-11103,09/19/2025,"Vista Monitor 27""",Electronics,West,Online,2,$272.71,545.42,308.97,2
ORD-11034,09/03/2025,Pulse Wireless Mouse,Electronics,West,Online,1,$35.37,35.37,25.82,5
ORD-12482,05/27/2026,Zephyr Standing Desk,Furniture,East,Online,1,$455.84,455.84,276.15,2
ORD-12624,06/21/2026,Halo Desk Organizer,Home & Living,East,Online,1,$18.60,18.6,10.64,4
ORD-11346,11/06/2025,Aurora Desk Lamp,Home & Living,West,Online,2,$40.67,81.34,49.73,5
ORD-11287,10/26/2025,Zephyr Standing Desk,Furniture,North,Online,1,$435.16,435.16,281.02,4
ORD-10184,02/19/2025,Echo Mechanical Keyboard,Electronics,South,Online,2,$87.19,174.38,105.78,5
ORD-12305,04/24/2026,"Vista Monitor 27""",Electronics,East,Online,3,$283.63,850.89,612.29,5
ORD-12121,03/19/2026,Cove Bookshelf,Furniture,West,Online,3,$125.56,376.68,224.32,2
ORD-10453,04/22/2025,Lumen LED Strip,Electronics,West,Partner,3,$25.28,75.84,45.62,2
ORD-12467,05/25/2026,Echo Mechanical Keyboard,Electronics,North,Online,2,$93.60,187.2,115.94,1
ORD-11199,10/08/2025,Terra Ceramic Planter,Home & Living,West,Online,1,$27.10,,19.32,1
ORD-10867,07/27/2025,Cove Bookshelf,Furniture,North,Retail,1,$131.13,131.13,85.54,5
ORD-12252,04/14/2026,"Vista Monitor 27""",Electronics,East,Online,2,$286.00,572.0,317.6,2
ORD-11148,09/29/2025,Aurora Desk Lamp,Home & Living,East,Online,2,$42.14,84.28,62.83,1
ORD-12078,03/09/2026,Lumen LED Strip,Electronics,West,Retail,1,$22.15,22.15,16.23,2
ORD-10647,06/06/2025,Nimbus Office Chair,Furniture,West,Online,1,$190.31,190.31,111.58,5
ORD-10759,07/02/2025,Nimbus Office Chair,Furniture,South,Online,3,$188.25,564.75,350.31,4
ORD-11964,02/17/2026,Nimbus Office Chair,Furniture,West,Online,1,$189.92,189.92,115.98,4
ORD-12213,04/06/2026,Echo Mechanical Keyboard,Electronics,West,Online,2,$90.02,,134.33,
ORD-10959,08/16/2025,Aurora Desk Lamp,Home & Living,East,Online,3,$41.20,123.6,92.14,5
ORD-11859,01/28/2026,Nimbus Office Chair,Furniture,West,Partner,2,$183.95,367.9,204.65,1
ORD-10216,02/27/2025,Echo Mechanical Keyboard,Electronics,East,Retail,2,$90.64,181.28,115.47,1
ORD-12334,04/30/2026,Terra Ceramic Planter,Home & Living,West,Online,1,$27.61,27.61,15.9,2
ORD-11291,10/26/2025,Lumen LED Strip,Electronics,South,Retail,1,$22.47,22.47,16.65,2
ORD-11174,10/04/2025,Nimbus Office Chair,Furniture,West,Online,3,$202.77,608.31,415.51,4
ORD-11475,11/25/2025,Aurora Desk Lamp,Home & Living,East,Retail,3,$45.30,135.9,75.15,2
ORD-11345,11/06/2025,Halo Desk Organizer,Home & Living,East,Online,1,$20.38,20.38,15.17,4
ORD-12053,03/05/2026,Echo Mechanical Keyboard,Electronics,East,Online,2,$91.67,183.34,122.08,2
ORD-12327,04/29/2026,Zephyr Standing Desk,Furniture,West,Online,4,$426.99,1707.96,1228.66,5
ORD-11512,11/30/2025,Zephyr Standing Desk,Furniture,West,Partner,1,$454.46,454.46,307.45,5
ORD-10047,01/13/2025,Aurora Desk Lamp,Home & Living,West,Online,1,$39.85,39.85,29.29,4
ORD-10024,01/08/2025,Aurora Desk Lamp,Home & Living,West,Online,2,$40.18,80.36,58.75,4
ORD-11181,10/05/2025,Aurora Desk Lamp,Home & Living,East,Online,1,$45.16,45.16,31.48,5
ORD-10690,06/17/2025,Halo Desk Organizer,Home & Living,West,Online,1,$20.30,20.3,14.69,2
ORD-10564,05/20/2025,"Vista Monitor 27""",Electronics,South,Retail,4,$277.34,1109.36,689.74,3
ORD-10164,02/15/2025,Nimbus Office Chair,Furniture,South,Online,2,$196.44,392.88,232.99,4
ORD-11715,12/30/2025,Zephyr Standing Desk,Furniture,North,Partner,4,$421.92,1687.68,1248.21,4
ORD-11007,08/28/2025,Aurora Desk Lamp,Home & Living,South,Retail,1,$39.43,39.43,23.31,5
ORD-11798,01/15/2026,Zephyr Standing Desk,Furniture,North,Retail,1,$451.53,451.53,336.46,3
ORD-12112,03/17/2026,"Vista Monitor 27""",Electronics,North,Online,2,$294.15,588.3,436.93,5
ORD-12207,04/05/2026,Lumen LED Strip,Electronics,West,Online,1,$25.57,25.57,17.39,5
ORD-11700,12/28/2025,Pulse Wireless Mouse,Electronics,East,Online,1,$35.32,35.32,25.2,2
ORD-11739,01/03/2026,Nimbus Office Chair,Furniture,West,Online,2,$189.44,378.88,233.95,4
ORD-12391,05/10/2026,"Vista Monitor 27""",Electronics,West,Retail,1,$290.41,290.41,187.85,5
ORD-12236,04/11/2026,Echo Mechanical Keyboard,Electronics,East,Retail,1,$92.34,92.34,59.86,4
ORD-10890,08/02/2025,"Vista Monitor 27""",Electronics,North,Retail,1,$261.99,261.99,157.35,2
ORD-11541,12/05/2025,Pulse Wireless Mouse,Electronics,West,Online,2,$35.98,71.96,45.5,4
ORD-11800,01/15/2026,Aurora Desk Lamp,Home & Living,West,Retail,2,$42.82,,63.12,2
ORD-11030,09/02/2025,Cove Bookshelf,Furniture,North,Retail,1,$131.10,131.1,82.82,1
ORD-11082,09/14/2025,Halo Desk Organizer,Home & Living,East,Online,1,$17.50,17.5,11.68,5
ORD-11813,01/18/2026,Halo Desk Organizer,Home & Living,West,Online,3,$19.43,58.29,32.24,2
ORD-10061,01/17/2025,Lumen LED Strip,Electronics,South,Online,2,$24.84,49.68,31.14,1
ORD-11950,02/15/2026,Halo Desk Organizer,Home & Living,West,Online,2,$18.42,36.84,25.99,5
ORD-11905,02/05/2026,Echo Mechanical Keyboard,Electronics,West,Online,2,$86.70,173.4,109.68,5
ORD-11488,11/27/2025,Nimbus Office Chair,Furniture,West,Online,1,$202.08,202.08,122.76,5
ORD-12021,02/27/2026,Pulse Wireless Mouse,Electronics,West,Partner,1,$34.29,34.29,21.26,5
ORD-10170,02/17/2025,Cove Bookshelf,Furniture,North,Partner,2,$135.88,271.76,193.29,1
ORD-10215,02/26/2025,Pulse Wireless Mouse,Electronics,North,Online,3,$34.70,104.1,72.2,5
ORD-12473,05/26/2026,Zephyr Standing Desk,Furniture,South,Online,3,$424.64,1273.92,767.36,5
ORD-10802,07/13/2025,Cove Bookshelf,Furniture,East,Partner,1,$134.55,134.55,79.88,4
ORD-11072,09/12/2025,"Vista Monitor 27""",Electronics,West,Partner,2,$259.11,518.22,319.6,5
ORD-10328,03/23/2025,Terra Ceramic Planter,Home & Living,South,Partner,1,$27.10,27.1,19.15,5
ORD-11558,12/06/2025,Lumen LED Strip,Electronics,West,Online,3,$22.40,67.2,42.38,5
ORD-11828,01/21/2026,Halo Desk Organizer,Home & Living,North,Partner,3,$19.09,57.27,37.88,1
ORD-12012,02/25/2026,Lumen LED Strip,Electronics,East,Online,1,$24.82,24.82,14.46,5
ORD-10423,04/14/2025,Zephyr Standing Desk,Furniture,West,Online,3,$432.23,1296.69,924.87,4
ORD-12569,06/11/2026,Aurora Desk Lamp,Home & Living,East,Retail,3,$45.34,136.02,100.75,4
ORD-10545,05/15/2025,Nimbus Office Chair,Furniture,North,Partner,3,$185.55,556.65,366.3,4
ORD-11618,12/16/2025,Nimbus Office Chair,Furniture,South,Online,2,$184.15,368.3,250.74,5
ORD-11155,09/30/2025,Terra Ceramic Planter,Home & Living,East,Retail,2,$26.51,53.02,33.84,3
ORD-11661,12/22/2025,Terra Ceramic Planter,Home & Living,North,Online,1,$28.67,28.67,18.23,4
ORD-10674,06/13/2025,Halo Desk Organizer,Home & Living,West,Online,1,$17.53,17.53,10.12,4
ORD-10538,05/14/2025,Terra Ceramic Planter,Home & Living,North,Retail,3,$27.01,81.03,48.85,1
ORD-11935,02/11/2026,Cove Bookshelf,Furniture,North,Online,1,$136.47,136.47,79.54,3
ORD-12323,04/28/2026,Lumen LED Strip,Electronics,South,Online,2,$22.22,44.44,29.52,5
ORD-11929,02/10/2026,Lumen LED Strip,Electronics,West,Retail,2,$22.09,44.18,30.04,5
ORD-11538,12/04/2025,"Vista Monitor 27""",Electronics,North,Online,1,$271.21,271.21,185.1,4
ORD-11737,01/02/2026,Zephyr Standing Desk,Furniture,East,Partner,1,$441.58,441.58,243.9,4
ORD-10030,01/09/2025,Zephyr Standing Desk,Furniture,North,Online,1,$475.20,475.2,347.13,5
ORD-10947,08/15/2025,Zephyr Standing Desk,Furniture,West,Retail,2,$431.01,862.02,597.13,3
ORD-10168,02/16/2025,Aurora Desk Lamp,Home & Living,West,Retail,2,$39.01,78.02,46.1,4
ORD-10926,08/10/2025,Pulse Wireless Mouse,Electronics,East,Retail,1,$37.45,37.45,24.59,5
ORD-11247,10/18/2025,Cove Bookshelf,Furniture,South,Retail,2,$135.43,270.86,154.86,3
ORD-11310,10/31/2025,Terra Ceramic Planter,Home & Living,North,Retail,1,$30.14,30.14,17.33,4
ORD-10385,04/05/2025,Nimbus Office Chair,Furniture,North,Online,1,$174.38,174.38,98.26,1
ORD-12128,03/20/2026,Echo Mechanical Keyboard,Electronics,North,Retail,3,$83.31,249.93,162.64,1
ORD-11942,02/13/2026,Pulse Wireless Mouse,Electronics,North,Retail,2,$36.82,73.64,48.48,1
ORD-12618,06/20/2026,Aurora Desk Lamp,Home & Living,South,Online,2,$39.58,79.16,58.87,5
ORD-10282,03/13/2025,"Vista Monitor 27""",Electronics,West,Retail,1,$258.10,258.1,163.06,5
ORD-11680,12/25/2025,Lumen LED Strip,Electronics,East,Retail,1,$23.91,23.91,13.63,4
ORD-10152,02/12/2025,Terra Ceramic Planter,Home & Living,North,Retail,1,$29.84,29.84,16.85,2
ORD-11293,10/27/2025,Zephyr Standing Desk,Furniture,West,Online,1,$461.02,461.02,281.37,2
ORD-11357,11/08/2025,Terra Ceramic Planter,Home & Living,East,Online,2,$29.47,58.94,41.86,5
ORD-11353,11/07/2025,"Vista Monitor 27""",Electronics,East,Retail,4,$275.11,1100.44,785.81,
ORD-12231,04/10/2026,Halo Desk Organizer,Home & Living,South,Online,2,$18.46,36.92,21.35,2
ORD-11104,09/19/2025,Pulse Wireless Mouse,Electronics,North,Online,3,$37.39,112.17,63.9,4
ORD-11498,11/29/2025,Pulse Wireless Mouse,Electronics,North,Online,4,$36.96,147.84,97.29,2
ORD-10948,08/15/2025,Halo Desk Organizer,Home & Living,East,Online,1,$18.45,18.45,11.91,5
ORD-11196,10/08/2025,Halo Desk Organizer,Home & Living,West,Retail,1,$19.57,19.57,11.83,4
ORD-11527,12/03/2025,Nimbus Office Chair,Furniture,North,Partner,4,$195.54,782.16,573.98,5
ORD-10904,08/05/2025,Echo Mechanical Keyboard,Electronics,North,Retail,1,$87.64,87.64,56.69,2
ORD-10147,02/11/2025,Echo Mechanical Keyboard,Electronics,West,Partner,2,$90.37,180.74,109.43,5
ORD-12018,02/26/2026,Lumen LED Strip,Electronics,North,Partner,2,$23.75,47.5,32.19,3
ORD-10367,04/01/2025,Aurora Desk Lamp,Home & Living,North,Partner,3,$44.48,133.44,96.0,4
ORD-10106,01/31/2025,Pulse Wireless Mouse,Electronics,North,Online,2,$35.75,71.5,46.36,4
ORD-11820,01/20/2026,Cove Bookshelf,Furniture,West,Online,1,$123.97,123.97,85.07,5
ORD-11726,12/31/2025,Echo Mechanical Keyboard,Electronics,South,Retail,2,$84.19,168.38,109.36,4
ORD-10228,03/02/2025,Zephyr Standing Desk,Furniture,South,Partner,3,$445.41,1336.23,916.68,5
ORD-11520,12/02/2025,Lumen LED Strip,Electronics,East,Partner,4,$23.22,92.88,57.42,5
ORD-12507,06/01/2026,Halo Desk Organizer,Home & Living,East,Online,2,$19.35,38.7,22.63,4
ORD-10259,03/07/2025,Pulse Wireless Mouse,Electronics,West,Partner,3,$34.33,102.99,76.83,3
ORD-11065,09/10/2025,Lumen LED Strip,Electronics,North,Retail,1,$25.46,25.46,17.71,1
ORD-12510,06/01/2026,Aurora Desk Lamp,Home & Living,West,Partner,3,$41.59,124.77,75.18,5
ORD-10714,06/22/2025,Aurora Desk Lamp,Home & Living,North,Online,2,$42.25,84.5,63.1,1
ORD-11925,02/09/2026,Nimbus Office Chair,Furniture,West,Retail,1,$176.48,176.48,105.35,5
ORD-11455,11/22/2025,Nimbus Office Chair,Furniture,South,Online,2,$175.01,350.02,245.01,1
ORD-11301,10/29/2025,Zephyr Standing Desk,Furniture,West,Retail,2,$438.18,876.36,630.76,4
ORD-10673,06/13/2025,Cove Bookshelf,Furniture,South,Retail,2,$138.53,277.06,177.18,4
ORD-11005,08/28/2025,Cove Bookshelf,Furniture,West,Partner,1,$119.72,119.72,88.5,2
ORD-11588,12/11/2025,Aurora Desk Lamp,Home & Living,North,Partner,1,$40.75,40.75,29.4,5
ORD-12233,04/11/2026,Cove Bookshelf,Furniture,East,Online,2,$128.24,256.48,181.64,3
ORD-12124,03/20/2026,Pulse Wireless Mouse,Electronics,North,Online,2,$32.27,64.54,43.08,5
ORD-11150,09/29/2025,Lumen LED Strip,Electronics,South,Online,1,$24.41,24.41,15.29,
ORD-10350,03/28/2025,Echo Mechanical Keyboard,Electronics,West,Partner,1,$84.34,84.34,57.75,5
ORD-11944,02/14/2026,Terra Ceramic Planter,Home & Living,North,Retail,2,$29.99,59.98,40.93,4
ORD-10760,07/03/2025,Nimbus Office Chair,Furniture,North,Retail,1,$186.15,186.15,128.97,2
ORD-11615,12/15/2025,Halo Desk Organizer,Home & Living,East,Retail,1,$18.68,18.68,10.54,5
ORD-10938,08/13/2025,Echo Mechanical Keyboard,Electronics,West,Online,1,$85.39,85.39,51.71,5
ORD-11484,11/27/2025,Halo Desk Organizer,Home & Living,North,Online,1,$18.64,18.64,11.91,5
ORD-11975,02/18/2026,Halo Desk Organizer,Home & Living,East,Online,1,$19.32,19.32,13.18,2
ORD-11373,11/09/2025,Terra Ceramic Planter,Home & Living,North,Online,2,$28.06,56.12,35.35,4
ORD-11720,12/31/2025,Terra Ceramic Planter,Home & Living,West,Online,1,$27.35,27.35,20.22,4
ORD-12615,06/19/2026,Pulse Wireless Mouse,Electronics,East,Retail,1,$33.25,33.25,24.63,4
ORD-11269,10/22/2025,Aurora Desk Lamp,Home & Living,West,Online,5,$43.98,219.9,151.46,5
ORD-11945,02/14/2026,Terra Ceramic Planter,Home & Living,East,Retail,1,$28.53,28.53,20.94,5
ORD-11059,09/09/2025,Echo Mechanical Keyboard,Electronics,West,Retail,3,$90.44,271.32,170.21,
ORD-12452,05/22/2026,Terra Ceramic Planter,Home & Living,South,Partner,2,$29.81,59.62,37.48,2
ORD-11054,09/07/2025,Zephyr Standing Desk,Furniture,West,Online,1,$465.17,465.17,348.77,5
ORD-11508,11/30/2025,Lumen LED Strip,Electronics,North,Online,2,$23.83,47.66,33.34,5
ORD-10568,05/21/2025,Echo Mechanical Keyboard,Electronics,North,Online,1,$90.28,90.28,65.13,2
ORD-10799,07/12/2025,Pulse Wireless Mouse,Electronics,East,Retail,1,$36.51,36.51,25.14,4
ORD-10604,05/28/2025,Aurora Desk Lamp,Home & Living,North,Online,4,$40.39,161.56,102.01,4
ORD-12300,04/23/2026,Terra Ceramic Planter,Home & Living,East,Retail,3,$29.34,88.02,59.98,4
ORD-12410,05/14/2026,Zephyr Standing Desk,Furniture,West,Online,2,$467.82,935.64,599.17,5
ORD-10589,05/26/2025,Zephyr Standing Desk,Furniture,East,Online,2,$478.46,956.92,542.35,4
ORD-10595,05/27/2025,Zephyr Standing Desk,Furniture,West,Retail,3,$420.28,1260.84,821.65,5
ORD-12132,03/21/2026,Aurora Desk Lamp,Home & Living,West,Online,4,$40.01,160.04,108.1,
ORD-12077,03/09/2026,Halo Desk Organizer,Home & Living,West,Online,1,$18.33,18.33,10.39,5
ORD-12500,05/30/2026,Echo Mechanical Keyboard,Electronics,East,Retail,3,$91.65,274.95,165.5,1
ORD-11218,10/12/2025,"Vista Monitor 27""",Electronics,West,Retail,2,$270.65,541.3,396.32,5
ORD-12366,05/05/2026,"Vista Monitor 27""",Electronics,North,Online,3,$296.89,890.67,649.73,1
ORD-12453,05/22/2026,Lumen LED Strip,Electronics,South,Online,2,$25.87,51.74,28.47,5
ORD-11443,11/20/2025,Zephyr Standing Desk,Furniture,East,Online,3,$430.37,1291.11,842.19,5
ORD-12111,03/17/2026,"Vista Monitor 27""",Electronics,East,Online,1,$291.75,291.75,191.36,4
ORD-12052,03/05/2026,Nimbus Office Chair,Furniture,North,Retail,4,$178.35,713.4,534.8,4
ORD-10698,06/19/2025,Aurora Desk Lamp,Home & Living,East,Online,1,$40.97,40.97,25.42,5
ORD-11452,11/22/2025,Halo Desk Organizer,Home & Living,East,Online,1,$20.38,20.38,12.63,1
ORD-11401,11/14/2025,Nimbus Office Chair,Furniture,North,Retail,2,$200.92,401.84,236.04,5
ORD-11706,12/29/2025,Nimbus Office Chair,Furniture,West,Retail,1,$199.47,199.47,113.21,4
ORD-12533,06/05/2026,Zephyr Standing Desk,Furniture,North,Online,1,$413.17,413.17,241.92,3
ORD-11089,09/16/2025,Echo Mechanical Keyboard,Electronics,North,Online,2,$82.51,165.02,91.74,4
ORD-12468,05/25/2026,Echo Mechanical Keyboard,Electronics,North,Retail,2,$88.08,176.16,114.71,3
ORD-11183,10/05/2025,Nimbus Office Chair,Furniture,East,Retail,2,$179.78,359.56,208.05,5
ORD-10467,04/26/2025,Echo Mechanical Keyboard,Electronics,North,Online,3,$92.55,277.65,190.96,3
ORD-11875,02/01/2026,Nimbus Office Chair,Furniture,South,Partner,1,$194.26,194.26,141.76,2
ORD-10697,06/19/2025,"Vista Monitor 27""",Electronics,South,Online,1,$258.45,258.45,189.82,3
ORD-11997,02/22/2026,Echo Mechanical Keyboard,Electronics,East,Online,1,$90.65,90.65,65.05,2
ORD-11220,10/13/2025,Zephyr Standing Desk,Furniture,South,Online,1,$456.34,456.34,270.7,5
ORD-11091,09/17/2025,Zephyr Standing Desk,Furniture,South,Online,1,$421.05,421.05,310.41,4
ORD-10099,01/29/2025,"Vista Monitor 27""",Electronics,East,Retail,2,$269.68,539.36,321.62,5
ORD-11936,02/12/2026,Zephyr Standing Desk,Furniture,West,Retail,1,$474.22,474.22,315.23,5
ORD-11916,02/07/2026,Lumen LED Strip,Electronics,North,Retail,2,$23.23,46.46,31.96,4
ORD-12143,03/24/2026,Pulse Wireless Mouse,Electronics,East,Retail,1,$36.84,36.84,20.59,3
ORD-12152,03/25/2026,Echo Mechanical Keyboard,Electronics,East,Online,1,$88.07,88.07,48.9,4
ORD-11619,12/16/2025,"Vista Monitor 27""",Electronics,East,Retail,5,$275.51,1377.55,802.71,5
ORD-12442,05/20/2026,Aurora Desk Lamp,Home & Living,North,Online,1,$40.07,40.07,23.21,3
ORD-12050,03/04/2026,Echo Mechanical Keyboard,Electronics,East,Retail,3,$95.43,286.29,175.0,5
ORD-11809,01/17/2026,Cove Bookshelf,Furniture,West,Retail,2,$120.52,241.04,175.58,3
ORD-12321,04/28/2026,Terra Ceramic Planter,Home & Living,North,Online,2,$27.56,55.12,31.74,1
ORD-10108,01/31/2025,Terra Ceramic Planter,Home & Living,South,Partner,2,$27.80,55.6,34.08,5
ORD-12595,06/15/2026,Zephyr Standing Desk,Furniture,East,Retail,3,$481.49,1444.47,1060.14,5
ORD-10537,05/14/2025,Pulse Wireless Mouse,Electronics,East,Online,1,$32.62,32.62,24.22,1
ORD-10881,07/30/2025,Halo Desk Organizer,Home & Living,West,Retail,3,$19.77,59.31,39.07,4
ORD-11626,12/17/2025,Nimbus Office Chair,Furniture,South,Online,2,$175.39,350.78,234.98,4
ORD-11289,10/26/2025,Aurora Desk Lamp,Home & Living,South,Online,3,$44.77,134.31,74.52,4
ORD-10771,07/06/2025,Aurora Desk Lamp,Home & Living,South,Online,3,$40.22,120.66,83.31,5
ORD-10527,05/11/2025,Echo Mechanical Keyboard,Electronics,East,Online,2,$92.02,184.04,135.66,5
ORD-11179,10/04/2025,Cove Bookshelf,Furniture,West,Online,2,$124.45,248.9,171.7,5
ORD-12212,04/06/2026,Cove Bookshelf,Furniture,North,Online,1,$132.55,132.55,91.08,5
ORD-11204,10/09/2025,Echo Mechanical Keyboard,Electronics,East,Partner,1,$92.22,92.22,61.34,3
ORD-10280,03/12/2025,Terra Ceramic Planter,Home & Living,East,Online,1,$27.83,27.83,19.8,1
ORD-10812,07/16/2025,"Vista Monitor 27""",Electronics,East,Online,2,$271.83,543.66,335.73,4
ORD-11667,12/23/2025,Pulse Wireless Mouse,Electronics,North,Retail,2,$33.06,66.12,47.01,5
